"","OTU.ID","hit","size","GC"
"24470","Zotu32877",1,6.46898,70.5
"24471","Zotu32878",1,1.1866,35.1
"24472","Zotu32879",1,6.44369,55
"24473","Zotu3288",3,7.261336,72.5468970023698
"24474","Zotu32880",2,1.17427,33.7
"24475","Zotu32881",3.6,9.40722,66.0493098153971
"24476","Zotu32882",3,5.30134,42.2
"24477","Zotu32883",6,4.38743,64.3
"24478","Zotu32884",1,0.811376,44.1
"24479","Zotu32885",1,4.90883,71.079640973511
"24480","Zotu32886",10,4.09649333333333,41.381761636782
"24481","Zotu32887",1,6.92226,61.7
"24482","Zotu32888",1,1.11842,27.4
"24483","Zotu32889",9.6,5.760128,50.5978248681279
"24484","Zotu3289",2,8.24139,50.9
"24485","Zotu32890",1.5,4.908025,64.7220915745132
"24486","Zotu32891",4,4.24112,58.4603
"24487","Zotu32892",1,3.3558,65.2
"24488","Zotu32893",2,7.95775,59.9
"24489","Zotu32894",1,2.30268666666667,59.6937885600299
"24490","Zotu32895",4,4.84301,41.2
"24491","Zotu32896",1,3.45829,68.1
"24492","Zotu32898",2,1.83821,39.7
"24493","Zotu32899",1,8.19389,63.5
"24494","Zotu329",3,8.89824,47.7
"24495","Zotu3290",1,4.38984,61
"24496","Zotu32900",2.66666666666667,4.44243,71.5614233867501
"24497","Zotu32901",2,3.96857,44.9990827930464
"24498","Zotu32902",1,1.3223,50.2
"24499","Zotu32903",2,7.18989,63.1
"24500","Zotu32904",4,4.73122,41.5
"24501","Zotu32905",3,2.43891,34.8
"24502","Zotu32906",4,4.24112,58.4603
"24503","Zotu32907",1,3.04595,38.2
"24504","Zotu32908",2,4.05237,59.4647
"24505","Zotu32909",1,2.17577,37.9185
"24506","Zotu3291",15,5.11541,38.7
"24507","Zotu32910",3,2.92417,40.2908065746862
"24508","Zotu32911",8,9.75569,62.2672
"24509","Zotu32912",1,2.65789,41.9
"24510","Zotu32913",2,3.32462,56.6
"24511","Zotu32914",2,5.17909,65.1
"24512","Zotu32915",1,2.9174,70.5
"24513","Zotu32916",3,1.99819,29
"24514","Zotu32918",2,5.14487,58.8
"24515","Zotu32919",2,6.52389,39
"24516","Zotu3292",2,2.81797,37.9836
"24517","Zotu32920",6,3.86759,38.4
"24518","Zotu32921",1,0.705143,36.8
"24519","Zotu32922",3,10.5263,70.7932
"24520","Zotu32923",1,2.74695,69.9
"24521","Zotu32924",1,4.10099,62.9309168030159
"24522","Zotu32925",1,3.46455,65.1
"24523","Zotu32926",1,3.42173,70.7
"24524","Zotu32927",2,3.97585,44.5
"24525","Zotu32928",6.75,7.2598225,67.4322014619848
"24526","Zotu32929",1,1.90093,64.2
"24527","Zotu3293",2,9.53209,63.0023
"24528","Zotu32930",2,8.77165,47.0706
"24529","Zotu32931",1,3.04595,38.2
"24530","Zotu32932",1,6.59264,52.7
"24531","Zotu32933",2.66666666666667,9.67933666666667,65.2121366239629
"24532","Zotu32934",5,12.3201,69.4
"24533","Zotu32935",4,4.24112,58.4603
"24534","Zotu32936",1,2.62838,41.6242
"24535","Zotu32937",2,2.83319,47.8174
"24536","Zotu32938",1,6.46898,70.5
"24537","Zotu32939",2.33333333333333,6.41427333333333,71.0438195318046
"24538","Zotu3294",2,3.270635,67.9
"24539","Zotu32940",3,9.59031,64.0943183275619
"24540","Zotu32941",1,2.30097,64.3
"24541","Zotu32942",4,2.98926,40.7
"24542","Zotu32943",2,5.23176,60.8
"24543","Zotu32944",2,9.85739,67.3872
"24544","Zotu32945",3,3.56213,71.9
"24545","Zotu32946",2,3.53238,53.8
"24546","Zotu32947",1,2.85606,64.5082319699166
"24547","Zotu32948",4,3.03037,42.4363
"24548","Zotu32949",2,5.17909,65.1
"24549","Zotu3295",2,5.415825,43.9540696015842
"24550","Zotu32950",1,2.59776,65.1
"24551","Zotu32951",1,1.11842,27.4
"24552","Zotu32952",1,4.15429,65.5
"24553","Zotu32953",1,4.10099,62.9309168030159
"24554","Zotu32954",1,5.95327,72.8
"24555","Zotu32955",3,9.59031,64.0943183275619
"24556","Zotu32956",1,2.90264,60.7
"24557","Zotu32957",1,0.29252,24.4
"24558","Zotu32958",1,6.35937,72.7
"24559","Zotu32959",1,3.88742,67.3
"24560","Zotu3296",2,1.73422,39.4633624914947
"24561","Zotu32960",1,6.59264,52.7
"24562","Zotu32961",2,3.768645,60.9001979049057
"24563","Zotu32962",2,7.47921,72.6409
"24564","Zotu32963",2,7.18989,63.1
"24565","Zotu32964",2.75,4.6047325,41.5815561637945
"24566","Zotu32965",3,2.43891,34.8
"24567","Zotu32966",1,3.29931,70.3
"24568","Zotu32967",2,4.15115,62.6762391144623
"24569","Zotu32968",2,7.76781,55.3
"24570","Zotu32969",2,2.86381,66.9278119882255
"24571","Zotu3297",2,4.44662,70.3
"24572","Zotu32970",1,4.05989,57.8
"24573","Zotu32971",1,3.11464,62.2
"24574","Zotu32972",1.5,4.516585,67.3421538722287
"24575","Zotu32973",2,8.24139,50.9
"24576","Zotu32974",3,9.3781,65.6
"24577","Zotu32975",3,2.43891,34.8
"24578","Zotu32976",1,1.11842,27.4
"24579","Zotu32977",1,6.35937,72.7
"24580","Zotu32978",2,7.47921,72.6409
"24581","Zotu32979",2,3.09539,51.7
"24582","Zotu3298",2,3.69778,43.9
"24583","Zotu32980",1,3.285625,63.9541723416397
"24584","Zotu32981",2,3.18796,63.5
"24585","Zotu32982",1,3.31668,67.6
"24586","Zotu32983",2,3.32219,42
"24587","Zotu32984",1,2.94267,61.7
"24588","Zotu32985",1,1.21733,53.2
"24589","Zotu32986",3,7.66344,47.6
"24590","Zotu32987",1,9.00774,57.8
"24591","Zotu32988",1,1.11842,27.4
"24592","Zotu32989",5,5.11895166666667,70.2670627277525
"24593","Zotu3299",1,3.34046,64.2
"24594","Zotu32990",1,3.51989,50.6
"24595","Zotu32991",4,3.97959,37.8539
"24596","Zotu32992",1,5.87917,45.7958
"24597","Zotu32993",8.36363636363636,4.72036181818182,44.3608139863316
"24598","Zotu32994",1,2.65789,41.9
"24599","Zotu32995",3,4.43429,71.7
"24600","Zotu32997",2,5.23176,60.8
"24601","Zotu32998",2,5.83476,70.9
"24602","Zotu32999",1,2.89286,64.2183921793658
"24603","Zotu330",4,6.78466,69.2718
"24604","Zotu3300",1,5.22419,70.2
"24605","Zotu33000",1,2.57443,49.1
"24606","Zotu33001",9.33333333333333,5.24261,42.295555451197
"24607","Zotu33003",1,5.78108,40.2737
"24608","Zotu33004",3,9.59031,64.0943183275619
"24609","Zotu33005",1,4.81075,57.3
"24610","Zotu33006",2,2.83319,47.8174
"24611","Zotu33007",4,3.20605,57.4
"24612","Zotu33008",8.27272727272727,4.61761545454545,45.2948823095825
"24613","Zotu33009",1,3.39355,53.9
"24614","Zotu3301",1,2.74695,69.9
"24615","Zotu33010",1,3.04595,38.2
"24616","Zotu33011",2,5.52651,69.641
"24617","Zotu33012",5,8.999045,67.4
"24618","Zotu33013",2,5.14487,58.8
"24619","Zotu33014",3,3.07238,39
"24620","Zotu33015",7,2.61677,48.0277678781475
"24621","Zotu33016",5,6.44369,55
"24622","Zotu33018",1,9.00774,57.8
"24623","Zotu33019",3,9.3781,65.6
"24624","Zotu3302",1,3.95881,67.5
"24625","Zotu33020",2,9.53209,63.0023
"24626","Zotu33021",1,2.51505,39.1
"24627","Zotu33022",1,3.30041,41.3
"24628","Zotu33023",1,6.33369,58.6
"24629","Zotu33024",1,6.46898,70.5
"24630","Zotu33025",2,6.41208,61
"24631","Zotu33026",1,2.74695,69.9
"24632","Zotu33027",1,5.00189,44.5
"24633","Zotu33028",2,9.85739,67.3872
"24634","Zotu33029",2,3.97521,68.6
"24635","Zotu3303",2.6,10.56084,72.0512093734968
"24636","Zotu33030",3,11.3881,68.7
"24637","Zotu33031",1,1.45113,40.3
"24638","Zotu33032",2,4.71655,64.4
"24639","Zotu33033",2,10.3273,72
"24640","Zotu33034",4,3.42148,39.1627762026959
"24641","Zotu33035",3,10.5263,70.7932
"24642","Zotu33036",5,3.30835,44.4
"24643","Zotu33037",1,4.38984,61
"24644","Zotu33038",5.5,5.19165,47.601624339083
"24645","Zotu33039",4,6.78466,69.2718
"24646","Zotu3304",1,2.46186,55.4
"24647","Zotu33040",2,2.81797,37.9836
"24648","Zotu33041",1,2.86467,61.4
"24649","Zotu33042",1,5.13845,73
"24650","Zotu33043",8,5.51709,57.3
"24651","Zotu33044",3,9.59031,64.0943183275619
"24652","Zotu33045",1,1.15420666666667,39.026435263471
"24653","Zotu33046",3,9.59031,64.0943183275619
"24654","Zotu33047",3,10.5263,70.7932
"24655","Zotu33048",2,3.10201,52.4
"24656","Zotu33049",1,3.45829,68.1
"24657","Zotu3305",1,3.46725,61.7
"24658","Zotu33050",1,6.46898,70.5
"24659","Zotu33051",2,9.44631,69.5
"24660","Zotu33052",1,3.400545,64.1426289021319
"24661","Zotu33053",2,8.24139,50.9
"24662","Zotu33054",2,1.17427,33.7
"24663","Zotu33055",3,10.5263,70.7932
"24664","Zotu33056",2,1.51185,35.3052
"24665","Zotu33057",3,4.45569,56.8
"24666","Zotu33058",2,1.95999,33.7
"24667","Zotu33059",2,2.900795,66.4544014658051
"24668","Zotu3306",6,3.40629,41.5
"24669","Zotu33060",1,0.916044,44.7
"24670","Zotu33061",1,5.87917,45.7958
"24671","Zotu33063",1,2.65789,41.9
"24672","Zotu33064",1,3.11464,62.2
"24673","Zotu33065",1,6.94615,70.257050008134
"24674","Zotu33066",1,3.45829,68.1
"24675","Zotu33067",1,3.51989,50.6
"24676","Zotu33068",5,3.32433666666667,58.8991627402359
"24677","Zotu33069",1,4.03761,65.487
"24678","Zotu3307",5.5,7.3758,66.297373780878
"24679","Zotu33070",5,5.37336,37.8
"24680","Zotu33071",5,2.98477,31.3
"24681","Zotu33072",4,3.03037,42.4363
"24682","Zotu33073",2,6.0066,56.4
"24683","Zotu33074",3,4.35055,68.9
"24684","Zotu33076",1,1.22228,38.3
"24685","Zotu33077",2,4.2268,63.6117
"24686","Zotu33078",2,4.695425,64.8
"24687","Zotu33079",1,5.22419,70.2
"24688","Zotu3308",2,3.78644,67.4890059142625
"24689","Zotu33080",4,16.0407,69.1
"24690","Zotu33081",4,2.40152,42
"24691","Zotu33082",9.25,4.76484,44.383656551689
"24692","Zotu33083",3,6.59331,58.4419242923942
"24693","Zotu33084",5,12.3201,69.4
"24694","Zotu33085",1,8.19389,63.5
"24695","Zotu33086",2,7.18989,63.1
"24696","Zotu33087",1,4.03761,65.487
"24697","Zotu33088",2,9.44631,69.5
"24698","Zotu33089",1,1.93165,41.3
"24699","Zotu3309",2,4.94782,64.7663596290892
"24700","Zotu33090",2,3.768645,60.9001979049057
"24701","Zotu33091",4,3.20605,57.4
"24702","Zotu33092",2,11.3995,63.1613
"24703","Zotu33093",6,9.899345,62.2320071665853
"24704","Zotu33094",2,7.79579,71.3
"24705","Zotu33095",2,5.03481333333333,74.799895063968
"24706","Zotu33096",1,1.22228,38.3
"24707","Zotu33097",2,4.00006,40.2
"24708","Zotu33098",6,3.396506,37.3339246081709
"24709","Zotu33099",4,5.23036,51.5
"24710","Zotu331",1,0.886990833333333,49
"24711","Zotu3310",3,9.59031,64.0943183275619
"24712","Zotu33100",3.5,2.73464,39.0310531607451
"24713","Zotu33101",1,3.71545,72.6
"24714","Zotu33102",2,3.18796,63.5
"24715","Zotu33103",2,3.66589,55.1
"24716","Zotu33104",6,3.2725,38.2562
"24717","Zotu33105",2,3.49789666666667,67.7882083423467
"24718","Zotu33106",2,4.25493,63.0779985870508
"24719","Zotu33107",1,3.71545,72.6
"24720","Zotu33108",3,3.07238,39
"24721","Zotu33109",2,3.84559,40.8495412927535
"24722","Zotu3311",3,11.3881,68.7
"24723","Zotu33110",3,10.5263,70.7932
"24724","Zotu33111",2,3.26991,56.4
"24725","Zotu33112",1,1.11842,27.4
"24726","Zotu33113",1,6.60879,58
"24727","Zotu33114",4,4.84301,41.2
"24728","Zotu33115",2,3.66589,55.1
"24729","Zotu33116",1,6.52703,50.1107
"24730","Zotu33117",1,6.52703,50.1107
"24731","Zotu33119",2,3.415575,36.6998490191256
"24732","Zotu3312",1,1.11842,27.4
"24733","Zotu33121",3,2.43891,34.8
"24734","Zotu33122",2,4.63358,36.5
"24735","Zotu33123",2,9.85739,67.3872
"24736","Zotu33124",1,6.46898,70.5
"24737","Zotu33125",5,4.46168,42.6
"24738","Zotu33126",1,5.74891,72.834071937115
"24739","Zotu33128",2,9.44631,69.5
"24740","Zotu33129",11,8.420415,50.0254306349509
"24741","Zotu3313",1,5.87917,45.7958
"24742","Zotu33130",3,4.06722,49.2
"24743","Zotu33131",1,4.03761,65.487
"24744","Zotu33132",1,4.63054,67.3
"24745","Zotu33133",5,11.3651625,71.6511551779396
"24746","Zotu33134",1,2.57443,49.1
"24747","Zotu33135",3,9.69988666666667,70.1938433301282
"24748","Zotu33136",2,5.14487,58.8
"24749","Zotu33138",6.75,7.2598225,67.4322014619848
"24750","Zotu33139",1,5.21225,74
"24751","Zotu3314",2,9.44631,69.5
"24752","Zotu33140",1,8.02778,44.8
"24753","Zotu33141",1,3.45829,68.1
"24754","Zotu33142",6,8.3416,46.9
"24755","Zotu33143",2,3.32462,56.6
"24756","Zotu33144",1,1.90093,64.2
"24757","Zotu33145",1,4.90883,71.079640973511
"24758","Zotu33146",8,9.75569,62.2672
"24759","Zotu33147",4.5,6.715585,65.6493489462199
"24760","Zotu33148",2,1.73422,39.4633624914947
"24761","Zotu33149",1,4.33561333333333,60.7347845484376
"24762","Zotu3315",1,2.165295,49.5
"24763","Zotu33150",2,7.18989,63.1
"24764","Zotu33151",2,6.41208,61
"24765","Zotu33152",3,9.59031,64.0943183275619
"24766","Zotu33153",2,2.15836,45.9
"24767","Zotu33154",2,8.44277,65.6
"24768","Zotu33155",1,3.95881,67.5
"24769","Zotu33157",6,8.28147,70.4981
"24770","Zotu33158",4,6.04878,63.3958
"24771","Zotu33159",1,5.22419,70.2
"24772","Zotu3316",1,3.45829,68.1
"24773","Zotu33160",2.98947368421053,3.45797347368421,38.3158223882665
"24774","Zotu33161",1,2.9174,70.5
"24775","Zotu33162",8,3.34491,47.6
"24776","Zotu33163",1,5.65037,58.4
"24777","Zotu33164",2,5.0956075,74.4632898040126
"24778","Zotu33165",2,3.32219,42
"24779","Zotu33166",1,0.9174618,49
"24780","Zotu33167",1,5.74891,72.834071937115
"24781","Zotu33168",2,9.44631,69.5
"24782","Zotu33169",3,4.71899,61.9
"24783","Zotu3317",2,7.18989,63.1
"24784","Zotu33170",3,4.601065,38.5605966227384
"24785","Zotu33171",2,5.03901,66
"24786","Zotu33172",8,5.26863,37.8
"24787","Zotu33173",7,5.7372,42.8
"24788","Zotu33174",12,5.41578,40.6
"24789","Zotu33175",1,1.72491,28.4
"24790","Zotu33176",1,1.11842,27.4
"24791","Zotu33178",1,1.139705,35.2211561978758
"24792","Zotu33179",5,12.3201,69.4
"24793","Zotu3318",10,2.82564,34.3530798332413
"24794","Zotu33180",3.5,2.73464,39.0310531607451
"24795","Zotu33181",4,5.71993,52.6682
"24796","Zotu33182",1,3.1529,29
"24797","Zotu33183",1,9.00774,57.8
"24798","Zotu33184",4,3.57086,38.9454
"24799","Zotu33185",1,4.93896,73.2
"24800","Zotu33186",2,9.44631,69.5
"24801","Zotu33187",1,2.44354,66.9
"24802","Zotu33188",3,9.59031,64.0943183275619
"24803","Zotu33189",2,3.20081,60.8
"24804","Zotu3319",2,3.32219,42
"24805","Zotu33190",1.5,2.903455,56.8320567823507
"24806","Zotu33191",3,11.3881,68.7
"24807","Zotu33192",1,2.05374,42.7364
"24808","Zotu33193",4,9.91044,68.4
"24809","Zotu33194",4,3.03037,42.4363
"24810","Zotu33195",1,2.57443,49.1
"24811","Zotu33196",2,5.32456,65.0596
"24812","Zotu33197",4,5.20207,37.3
"24813","Zotu33199",2,9.44631,69.5
"24814","Zotu332",1,5.65037,58.4
"24815","Zotu3320",2,8.24139,50.9
"24816","Zotu33200",1,5.83694,60.5
"24817","Zotu33202",2,4.04744,65.6029411193248
"24818","Zotu33203",1,4.73045,62.2
"24819","Zotu33204",2,1.82996,37.1010158691993
"24820","Zotu33205",3,2.43891,34.8
"24821","Zotu33206",1,6.44369,55
"24822","Zotu33208",1,1.12345,36.4
"24823","Zotu33209",1,5.87773,45.7962
"24824","Zotu33210",2,9.53209,63.0023
"24825","Zotu33211",2,3.03798,39.9
"24826","Zotu33212",3,4.45569,56.8
"24827","Zotu33213",1,3.39355,53.9
"24828","Zotu33214",2,4.71655,64.4
"24829","Zotu33215",1,6.59264,52.7
"24830","Zotu33216",1.6,3.257852,68.856358542377
"24831","Zotu33217",1,3.48822666666667,71.6121092092639
"24832","Zotu33218",1,4.17235,69.7
"24833","Zotu33219",1,3.45534,37
"24834","Zotu3322",3,9.59031,64.0943183275619
"24835","Zotu33220",1,3.1529,29
"24836","Zotu33221",1,8.02778,44.8
"24837","Zotu33222",4,6.30949,49.9
"24838","Zotu33224",2,1.17427,33.7
"24839","Zotu33225",2,2.81797,37.9836
"24840","Zotu33226",2,5.29869333333333,67.0461300282837
"24841","Zotu33227",2,2.280995,60.9454963732932
"24842","Zotu33228",2,3.18796,63.5
"24843","Zotu33229",1,4.77043,57.3
"24844","Zotu3323",1,3.45829,68.1
"24845","Zotu33230",1,4.19928,66.5
"24846","Zotu33231",3,2.76241666666667,38.6748805361248
"24847","Zotu33232",1,3.23079,63.7
"24848","Zotu33233",10,5.73247666666667,29.7306945238911
"24849","Zotu33234",4.17391304347826,5.66150927536232,59.1732026935487
"24850","Zotu33235",5,12.3201,69.4
"24851","Zotu33236",1,0.9174618,49
"24852","Zotu33238",2,7.79579,71.3
"24853","Zotu33239",1,1.30842,35.2
"24854","Zotu3324",1,6.46898,70.5
"24855","Zotu33240",4,3.700155,68.9539529434578
"24856","Zotu33241",1,6.46898,70.5
"24857","Zotu33242",4,3.97959,37.8539
"24858","Zotu33243",1,3.24354,67.8
"24859","Zotu33244",1,3.400545,64.1426289021319
"24860","Zotu33246",1,5.22419,70.2
"24861","Zotu33247",3,3.50113588235294,38.3739174180447
"24862","Zotu33248",2,4.001,61.3
"24863","Zotu33249",1,3.80295,68.6
"24864","Zotu3325",1,4.93896,73.2
"24865","Zotu33250",1,4.90605,65.0438
"24866","Zotu33251",1,6.52703,50.1107
"24867","Zotu33252",1,1.9742,52.9
"24868","Zotu33253",1,5.30558,38.7795
"24869","Zotu33254",1,3.45534,37
"24870","Zotu33255",4,6.78466,69.2718
"24871","Zotu33256",2,3.82632,60.2
"24872","Zotu33257",1,5.78108,40.2737
"24873","Zotu33258",2,2.15816,68.3
"24874","Zotu33259",2,5.83476,70.9
"24875","Zotu3326",1,3.45829,68.1
"24876","Zotu33260",4,11.3406,51.8
"24877","Zotu33261",4,3.03037,42.4363
"24878","Zotu33262",6,12.0148,71.4
"24879","Zotu33263",2,5.83476,70.9
"24880","Zotu33264",4,4.541772,63.9096410779317
"24881","Zotu33265",1,0.886990833333333,49
"24882","Zotu33266",3,3.07238,39
"24883","Zotu33267",1,5.97161,60.3
"24884","Zotu33268",8,2.25518,38.2
"24885","Zotu33269",2,9.44631,69.5
"24886","Zotu3327",2,2.900795,66.4544014658051
"24887","Zotu33270",1,1.5254485,41.2210362513058
"24888","Zotu33271",8,3.34491,47.6
"24889","Zotu33272",2,9.44631,69.5
"24890","Zotu33273",4,12.1915,66.1
"24891","Zotu33274",3.8,9.35754,69.2011288579406
"24892","Zotu33275",1,1.58898,39.3
"24893","Zotu33276",2.75,9.840115,69.4915906724667
"24894","Zotu33277",1,7.48031,67.2
"24895","Zotu33278",1,3.11622,64.8
"24896","Zotu33279",4,3.34581,46.5
"24897","Zotu3328",3,4.02007,59.6
"24898","Zotu33280",1,1.82021,63.4832598985831
"24899","Zotu33281",2,2.48511,40.9697
"24900","Zotu33282",1,5.22419,70.2
"24901","Zotu33283",1,2.85606,64.5082319699166
"24902","Zotu33285",2,4.59033,74.1
"24903","Zotu33286",2,9.85739,67.3872
"24904","Zotu33287",2,7.18989,63.1
"24905","Zotu33288",2,2.83319,47.8174
"24906","Zotu33289",1,6.52703,50.1107
"24907","Zotu3329",1,3.11464,62.2
"24908","Zotu33290",1,2.65789,41.9
"24909","Zotu33291",3.33333333333333,3.4422,43.1020503402863
"24910","Zotu33292",4,5.67551875,64.1444254999158
"24911","Zotu33293",2,8.77165,47.0706
"24912","Zotu33294",3,10.5263,70.7932
"24913","Zotu33295",1,1.11842,27.4
"24914","Zotu33296",1,6.46898,70.5
"24915","Zotu33297",1.5,4.07634,41.7246044245573
"24916","Zotu33298",1,4.81075,57.3
"24917","Zotu33299",2,2.48511,40.9697
"24918","Zotu333",1.66666666666667,5.19252333333333,64.3571042270393
"24919","Zotu3330",1,2.57443,49.1
"24920","Zotu33300",1,6.94615,70.257050008134
"24921","Zotu33301",4,2.67663666666667,35.7341272722857
"24922","Zotu33302",2,9.53209,63.0023
"24923","Zotu33304",1,6.46898,70.5
"24924","Zotu33305",2,4.63361,66.6882
"24925","Zotu33306",1,6.46898,70.5
"24926","Zotu33307",5,12.3201,69.4
"24927","Zotu33308",3,5.18333,69.5
"24928","Zotu33309",1,2.9174,70.5
"24929","Zotu3331",2,1.42491,44.8
"24930","Zotu33310",3,11.3881,68.7
"24931","Zotu33311",1,3.1793,51.5
"24932","Zotu33312",5,12.3201,69.4
"24933","Zotu33313",2,7.47921,72.6409
"24934","Zotu33314",5,2.97416,54.1502949970748
"24935","Zotu33315",6.75,7.2598225,67.4322014619848
"24936","Zotu33317",3,2.43891,34.8
"24937","Zotu33318",4,9.91044,68.4
"24938","Zotu3332",2,4.44318,66.2
"24939","Zotu33320",5,4.05329,55.3
"24940","Zotu33321",6.53846153846154,3.12672423076923,42.031590448753
"24941","Zotu33322",3,9.59031,64.0943183275619
"24942","Zotu33323",1,6.53414,54.2
"24943","Zotu33325",1,4.54212,74.0145
"24944","Zotu33326",8,9.75569,62.2672
"24945","Zotu33328",8,9.75569,62.2672
"24946","Zotu33329",5.5,6.364475,40.9136498297189
"24947","Zotu3333",2,8.24139,50.9
"24948","Zotu33330",3,3.07238,39
"24949","Zotu33331",2,8.09056666666667,53.2002408566355
"24950","Zotu33332",1,4.90883,71.079640973511
"24951","Zotu33333",2,4.59033,74.1
"24952","Zotu33334",1,2.05374,42.7364
"24953","Zotu33335",4,5.20207,37.3
"24954","Zotu33336",3.5,2.27733,36.4558127695591
"24955","Zotu33337",1,2.75285,58.6
"24956","Zotu33338",1,5.30558,38.7795
"24957","Zotu33339",3,5.18343,65.7592
"24958","Zotu3334",3,4.98404,41.4018
"24959","Zotu33340",6,5.21321,47.1
"24960","Zotu33341",4,9.2946775,65.694587843419
"24961","Zotu33342",4,3.57086,38.9454
"24962","Zotu33343",6.53846153846154,8.07228538461538,72.4561632383823
"24963","Zotu33344",5,8.999045,67.4
"24964","Zotu33345",1,1.11842,27.4
"24965","Zotu33346",2,4.09907,61.1
"24966","Zotu33347",9,2.64779,36.4
"24967","Zotu33348",4,3.03037,42.4363
"24968","Zotu33349",4,4.24112,58.4603
"24969","Zotu3335",1,7.48031,67.2
"24970","Zotu33350",4,5.20207,37.3
"24971","Zotu33351",1,7.60073,56.8879
"24972","Zotu33352",4,11.3406,51.8
"24973","Zotu33353",3,9.03368,44.9
"24974","Zotu33354",1,3.51989,50.6
"24975","Zotu33355",1,3.51989,50.6
"24976","Zotu33356",2,2.51546,39.4
"24977","Zotu33357",2,3.70011,60.9654726481105
"24978","Zotu33358",4,3.57086,38.9454
"24979","Zotu33359",2,4.00006,40.2
"24980","Zotu3336",2,4.15115,62.6762391144623
"24981","Zotu33360",1,6.44369,55
"24982","Zotu33361",3,2.04317,35.3
"24983","Zotu33362",1,0.886990833333333,49
"24984","Zotu33363",4.33333333333333,7.07205833333333,62.5451376402203
"24985","Zotu33364",2,5.34081,70.7
"24986","Zotu33365",1,5.95761,65.3
"24987","Zotu33366",6.75,7.2598225,67.4322014619848
"24988","Zotu33367",3.66666666666667,12.7937666666667,68.8975443770795
"24989","Zotu33368",2,3.96228,57.5722
"24990","Zotu33369",2,2.83319,47.8174
"24991","Zotu3337",1,6.46898,70.5
"24992","Zotu33370",1,2.712745,66.2453054009868
"24993","Zotu33371",1,4.49088,57.3
"24994","Zotu33372",2,4.464185,63.2
"24995","Zotu33373",5,5.11895166666667,70.2670627277525
"24996","Zotu33374",1,2.51505,39.1
"24997","Zotu33375",3,9.59031,64.0943183275619
"24998","Zotu33376",1,2.74695,69.9
"24999","Zotu33377",5,7.65371,72.1
"25000","Zotu33378",1.5,5.40096,61
"25001","Zotu33379",7,5.37498,66.2396
"25002","Zotu3338",2,5.03299,65.8
"25003","Zotu33380",3,9.59031,64.0943183275619
"25004","Zotu33381",1,3.04595,38.2
"25005","Zotu33383",2,1.71499,35.8101241036391
"25006","Zotu33384",3,10.5263,70.7932
"25007","Zotu33385",1,6.61866,66.5
"25008","Zotu33386",2,2.81797,37.9836
"25009","Zotu33388",1,3.1793,51.5
"25010","Zotu33389",3,9.59031,64.0943183275619
"25011","Zotu3339",2,4.71655,64.4
"25012","Zotu33391",1,2.9174,70.5
"25013","Zotu33392",4,2.40152,42
"25014","Zotu33393",5,8.999045,67.4
"25015","Zotu33394",5,12.3201,69.4
"25016","Zotu33395",3,9.59031,64.0943183275619
"25017","Zotu33396",2,2.83319,47.8174
"25018","Zotu33398",2,5.32199,62.2
"25019","Zotu33399",1,1.11842,27.4
"25020","Zotu334",2,6.332665,46.3757240435109
"25021","Zotu3340",6,5.961422,62.3534730472025
"25022","Zotu33400",6,2.71546,33.3
